path,page,page_url,title_guess,text_preview
docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf,86,/docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf#page=86,© Cegos - Tous droits réservés Cliquer pour retour au sommaire Cliquer pour diapositive suivanteCliquer pour retour diap,"© Cegos - Tous droits réservés Cliquer pour retour au sommaire Cliquer pour diapositive suivanteCliquer pour retour diapositive précédente 86 Impact dans l’entreprise : Parlons en ensemble : Facturation électronique Questions ? Réponses : 8- Règlement impayés ou partiel : REF-Gr_00054999,2.0,CURRENT, Bon pour publi"
docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf,87,/docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf#page=87,© Cegos - Tous droits réservés Cliquer pour retour au sommaire Cliquer pour diapositive suivanteCliquer pour retour diap,"© Cegos - Tous droits réservés Cliquer pour retour au sommaire Cliquer pour diapositive suivanteCliquer pour retour diapositive précédente 8- Règlement impayés ou partiel : Que se passe-t-il en cas d’impayés ? ▬ En cas d’impayés sur une prestation de service, si le fournisseur de la prestation n’a pas opté à la TVA sur les débits, la situation n’a pas de conséquence sur la transmission des données de paiement : en l’absence de paiement effectif reçu, aucune donnée de paiement n’aura été et ne do"
docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf,88,/docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf#page=88,© Cegos - Tous droits réservés Cliquer pour retour au sommaire Cliquer pour diapositive suivanteCliquer pour retour diap,© Cegos - Tous droits réservés Cliquer pour retour au sommaire Cliquer pour diapositive suivanteCliquer pour retour diapositive précédente 9- Que se passe-t-il si ma plateforme est défaillante ? ▬ La procédure d’immatriculation des plateformes agréée partenaires a pour objectif de s’assurer de la capacité de celles-ci à remplir les fonctionnalités attendues d’elles. Dans le cas où une plateforme de dématérialisation partenaire ne respecterait pas ses engagements et les conditions exigées par l’a
docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf,89,/docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf#page=89,© Cegos - Tous droits réservés Cliquer pour retour au sommaire Cliquer pour diapositive suivanteCliquer pour retour diap,© Cegos - Tous droits réservés Cliquer pour retour au sommaire Cliquer pour diapositive suivanteCliquer pour retour diapositive précédente Les sources : 89 ▬ Voici les références légales principales de la réforme de la facturation électronique : ►Décret n° 2022-1299 du 7 octobre 2022 relatif aux modalités d’application de l’obligation de réception et d’émission de factures électroniques. Légifrance+1 ►Ordonnance n° 2021-1190 du 15 septembre 2021 portant réforme de la facturation électronique. (M
docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf,90,/docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf#page=90,© Cegos - Tous droits réservés Cliquer pour retour au sommaire Cliquer pour diapositive suivanteCliquer pour retour diap,"© Cegos - Tous droits réservés Cliquer pour retour au sommaire Cliquer pour diapositive suivanteCliquer pour retour diapositive précédente 90 Facturation électronique : des sanctions en cas de non-respect de ses obligations Sanctions pour les entreprises Le non-respect des obligations de facturation et de transmission des données donnera lieu à une amende de : ➢ 15 € par facture, en cas de non-émission d'une facture sous format électronique, plafonnée à 15 000 € par année civile ; ➢ 250 € par tr"
docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf,91,/docs_specific/cegos_comexa_2026/cegos_comexa_smartpocket_facture_electronique_2026-04-24.pdf#page=91,© Cegos - Tous droits réservés 91 N’hésitez pas à nous contacter Adresse Réseaux sociaux Email espace-client@cegos.fr Té,"© Cegos - Tous droits réservés 91 N’hésitez pas à nous contacter Adresse Réseaux sociaux Email espace-client@cegos.fr Téléphone REF-Gr_00054999,2.0,CURRENT, Bon pour publi"
docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf,1,/docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf#page=1,"Afin de préparer au mieux cette formation, je vous partage ci-dessous les principaux enjeux et cas d’usage identifiés au","Afin de préparer au mieux cette formation, je vous partage ci-dessous les principaux enjeux et cas d’usage identifiés au sein des différents services représentés. Objectif principal Appréhender précisément le périmètre des nouvelles obligations liées à la réforme de la facture électronique, et en mesurer les impacts opérationnels, fiscaux et organisationnels pour nos entités. Contexte de l’entreprise • Obligation d’émission des factures électroniques au plus tard au 1er septembre 2027 • Partenai"
docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf,2,/docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf#page=2,• Cas de la holding non assujettie à la TVA • Locations longue durée sans émission de facture par le bailleur Flux finan,• Cas de la holding non assujettie à la TVA • Locations longue durée sans émission de facture par le bailleur Flux financiers et intra-groupe • Avances de trésorerie entre filiales Points d’attention spécifiques • Traitement des dépenses et frais des salariés • Règlement de factures via des sociétés d’affacturage • Activité de commissionnaire (ventes pour le compte de tiers) • Gestion des déductions opérées par les clients (avoirs à émettre en conséquence) • Mise en conformité de nos fiches clie
docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf,3,/docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf#page=3,"L'équipe de Westfalia Fruit a des besoins très spécifiques, notamment liés à la complexité de leurs flux logistiques et ","L'équipe de Westfalia Fruit a des besoins très spécifiques, notamment liés à la complexité de leurs flux logistiques et à leur modèle d'affaires (commissionnaires). Analyse des points clés et des propositions illustrées par des cas concrets ""proche de vie réelle"" . 1. Le défi des Flux Internationaux et Complexes Votre besoin : Importations hors UE avec dédouanement aux Pays-Bas/Espagne (flux intracommunautaires ensuite) et ventes en zone euro/hors euro. • Réponse & Cas concret : o Le principe : "
docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf,4,/docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf#page=4,"La commission n'est pas ""isolée"" en e-invoicing, c'est le flux complet qui est numérisé. 3. Les Avances et Acomptes Votr","La commission n'est pas ""isolée"" en e-invoicing, c'est le flux complet qui est numérisé. 3. Les Avances et Acomptes Votre besoin : Demandes de paiements d'avance (clients) et paiements saisonniers (fournisseurs). • Réponse & Cas concret : o Le principe : La réforme impose l'émission d'une facture électronique dès l'encaissement de l'acompte pour les livraisons de biens (alignement sur les prestations de services). o Illustration ""Vraie vie"" : Si Westfalia verse une avance à un fournisseur saison"
docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf,5,/docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf#page=5,"pourraient devenir électroniques si le prestataire (hôtel, restaurant) choisit de les émettre ainsi. • Affacturage : La ","pourraient devenir électroniques si le prestataire (hôtel, restaurant) choisit de les émettre ainsi. • Affacturage : La facture est envoyée au client via la plateforme, mais les coordonnées de paiement (le RIB du factor) doivent être portées en données structurées pour que le paiement soit correctement routé. 6. Facturation à des centres centralisés (Multi-établissements) • Le cas : COMEXA livre des mangues à plusieurs magasins d'une même enseigne (ex: Carrefour), mais la facturation doit être r"
docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf,6,/docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf#page=6,Le contexte : Westfalia France achète des pommes à un producteur dans le Lot-et- Garonne. • L'Achat (Flux Domestique B2B,Le contexte : Westfalia France achète des pommes à un producteur dans le Lot-et- Garonne. • L'Achat (Flux Domestique B2B) : o Mécanisme : Le producteur doit émettre une facture électronique (e- invoicing) via une plateforme (PPF ou PDP). Westfalia la reçoit directement dans son ERP Dynamics 365. o Point clé : La TVA est collectée par le fournisseur. Westfalia ne peut déduire cette TVA que si la facture est passée par le circuit officiel. • La Vente en Zone Euro (ex: Allemagne) : o Mécanisme : C'
docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf,7,/docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf#page=7,• Étape 2 : Transport & Mûrissage en France : o Le transporteur (si français) : Le prestataire de transport qui amène le,• Étape 2 : Transport & Mûrissage en France : o Le transporteur (si français) : Le prestataire de transport qui amène les avocats de Rotterdam vers l'entrepôt en France devra émettre une facture électronique (e-invoicing) à Westfalia car c'est une prestation de service domestique. • Étape 3 : Revente des avocats mûris : o Vente en France (ex: à Carrefour) : e-invoicing intégral. La facture doit circuler via la plateforme. o Vente Zone Euro / Hors Zone Euro : Retour au mécanisme de e- reporting (
docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf,8,/docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf#page=8,"Point de vigilance pour Dynamics 365 : L'ERP devra être capable de distinguer automatiquement, selon l'adresse de livrai","Point de vigilance pour Dynamics 365 : L'ERP devra être capable de distinguer automatiquement, selon l'adresse de livraison et le SIREN du client, si la facture doit être ""poussée"" vers le réseau e-invoicing ou si elle doit simplement alimenter le fichier e-reporting. L’idéal En vue du lot 2 Analyse détaillée de ces cas d'usage complexes pour Westfalia, avec des processus adaptés à la réforme de la facture électronique et des exemples ""terrain"" . 1. Factures reçues en devises Le processus : Même"
docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf,9,/docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf#page=9,"• Impact : L'avocat, lui, est assujetti. Il doit envoyer une facture électronique via le portail public (PPF). La holdin","• Impact : L'avocat, lui, est assujetti. Il doit envoyer une facture électronique via le portail public (PPF). La holding doit donc obligatoirement avoir un compte sur le portail pour récupérer ses factures, même si elle ne récupère pas de TVA. 3. Locations longue durée (LLD) sans émission de facture Le processus : C'est un cas fréquent (loyers immobiliers ou véhicules). Souvent, le bailleur n'envoie qu'un avis d'échéance annuel. Avec la réforme, chaque flux de TVA doit être justifié par une fac"
docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf,10,/docs_specific/cegos_comexa_2026/comexa_cas_mp_2026-04-24.pdf#page=10,"6. Avances de trésorerie entre filiales Le processus : Il s'agit ici de flux financiers. En principe, les prêts/emballag","6. Avances de trésorerie entre filiales Le processus : Il s'agit ici de flux financiers. En principe, les prêts/emballages entre filiales ne sont pas soumis à TVA et donc hors périmètre e-invoicing. MAIS, si la filiale facture des ""intérêts"" ou des ""frais de gestion"" sur cette avance, cela devient une prestation de service. • Exemple ""Vraie vie"" : La société mère avance 500 000 € à une filiale pour l'achat de mûrissoirs et facture 2 000 € d'intérêts mensuels. • Action : Ces 2 000 € d'intérêts do"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,1,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=1,Points +++ COMEXA 1MP javril 2026 COMEXA Rungis 24 avril 2026,Points +++ COMEXA 1MP javril 2026 COMEXA Rungis 24 avril 2026
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,2,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=2,2MP octobre 2025 Points autres sessions Objectifs et recherche de visions sur cas pratiques et process Dans le module Fa,2MP octobre 2025 Points autres sessions Objectifs et recherche de visions sur cas pratiques et process Dans le module Factures clients siren français exigibles 2026 ou 2027 ? Dans le module Factures clients siren europe TVA où ? Dans le module Factures clients étrangers? Dans le module Factures clients DOM et TOM ? exigibles 2026 ou 2027 ? Dans le module Factures aux administrations publiques françaises ou assimilées? Facturation avec les administrations Toutes les factures adressées aux adminis
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,3,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=3,3MP octobre 2025 Points autres sessions Objectifs et recherche de visions sur cas pratiques et process Dans le module Fa,3MP octobre 2025 Points autres sessions Objectifs et recherche de visions sur cas pratiques et process Dans le module Factures fournisseurs siren français exigibles 2026 ou 2027 ? Dans le module Factures fournisseurs siren europe TVA où ? Dans le module Factures fournisseurs étrangers? Dans le module Factures fournisseurs DOM et TOM ? exigibles 2026 ou 2027 ? Concerné ou pas « partie confidentiel » ? Factures fournisseurs administrations publiques françaises ou assimilées? Concerné ou pas? Factu
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,4,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=4,Sur notre matinée nous avons axé nos échanges sur la vision : la compréhension de la réforme de la facturation électroni,"Sur notre matinée nous avons axé nos échanges sur la vision : la compréhension de la réforme de la facturation électronique 4 ➢ Un tournant stratégique pour les entreprises françaises ➢ Champ d’application et calendrier de déploiement ➢ L’écosystème des plateformes : PPF, PA, OD… qui fait quoi ? ➢ Formats et données obligatoires ➢ Impacts concrets sur les entreprises Durant notre après-midi une vision plus axée sur l’avancement de votre projet et valider ensemble si toutes les réponses à Vos obj"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,5,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=5,"Un tournant stratégique pour les entreprises françaises 5 Cette réforme, va progressivement imposer que toutes les factu","Un tournant stratégique pour les entreprises françaises 5 Cette réforme, va progressivement imposer que toutes les factures B2B domestiques soient émises et reçues sous forme électronique, via des plateformes agréées, et que les données essentielles soient transmises à l’administration fiscale en temps réel. Autrement dit, fini les factures papier ou les PDF envoyés par email : demain, chaque facture circulera dans un format structuré permettant son traitement automatique par les systèmes d’info"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,6,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=6,Champ d’application et calendrier de déploiement 6 ➢ Qui est concerné ? Toutes les entreprises assujetties à la TVA et é,"Champ d’application et calendrier de déploiement 6 ➢ Qui est concerné ? Toutes les entreprises assujetties à la TVA et établies en France métropolitaine ou DOM-TOM sont concernées par la réforme, quelle que soit leur taille ou leur secteur d’activité. On estime ainsi qu’environ 8 millions d’assujettis TVA devront se conformer à ces nouvelles règles. ➢ Quand cela devient-il obligatoire ? Initialement prévue dès 2024, la réforme a été reportée et son déploiement sera progressif, par taille d’entre"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,7,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=7,FOCUS Les opérations hors périmètre : La réforme concerne les factures B2B domestiques (entre deux entités assujetties e,"FOCUS Les opérations hors périmètre : La réforme concerne les factures B2B domestiques (entre deux entités assujetties en France). Pour les transactions avec un particulier (B2C) ou avec un partenaire étranger (import/export), l’émission en facture électronique n’est pas imposée. En revanche, les entreprises devront tout de même réaliser un e-reporting périodique de ces transactions hors périmètre (ventes à des non-assujettis, transactions internationales, etc.). 7"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,8,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=8,E-invoicing vs e-reporting : de quoi parle-t-on ? La réforme repose donc sur deux piliers complémentaires : l’e-invoicin,"E-invoicing vs e-reporting : de quoi parle-t-on ? La réforme repose donc sur deux piliers complémentaires : l’e-invoicing et l’e-reporting. Il est essentiel de bien comprendre ces notions : E-invoicing (facturation électronique) : il s’agit de l’émission, transmission et réception électronique des factures entre entreprises assujetties à la TVA en France. Concrètement, une facture électronique est plus qu’un PDF envoyé par mail – c’est une facture créée dans un format structuré (conforme à la no"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,9,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=9,E-reporting (transmission des données) : C’est l’envoi à l’administration fiscale de données de facturation sur les tran,"E-reporting (transmission des données) : C’est l’envoi à l’administration fiscale de données de facturation sur les transactions qui ne passent pas en e-invoicing. Sont concernées les opérations B2C, les échanges B2B avec l’étranger, et plus globalement toutes les transactions non couvertes par la facturation électronique obligatoire. L’e-reporting se fera via les mêmes canaux que l’e-invoicing – à savoir les plateformes agréées ou le portail public – de façon à centraliser les flux. En résumé :"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,10,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=10,"L’écosystème des plateformes : PPF, PA, OD… qui fait quoi ? 10 La réussite de la réforme repose sur la mise en place d’u","L’écosystème des plateformes : PPF, PA, OD… qui fait quoi ? 10 La réussite de la réforme repose sur la mise en place d’un réseau de plateformes pour acheminer les factures et données entre émetteurs, récepteurs et administration. Voici les principaux acteurs de ce nouvel écosystème numérique : • Plateformes Agrées (PA – Anciennement PDP) : ce sont des plateformes privées agréées par l’État, qui joueront le rôle d’intermédiaires certifiés pour la transmission des factures et des données. Concrète"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,11,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=11,Formats et données obligatoires 11 La réglementation impose d’utiliser des formats normalisés pour les factures électron,"Formats et données obligatoires 11 La réglementation impose d’utiliser des formats normalisés pour les factures électroniques, afin d’assurer l’interopérabilité. Les formats conformes à la norme européenne EN16931 (UBL, CII, Factur-X…) devront être adoptés. Un simple PDF non structuré ne sera pas reconnu comme facture électronique valable par les plateformes. De plus, de nouvelles mentions obligatoires font leur apparition avec la réforme, en sus des informations déjà requises par le Code de com"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,12,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=12,Impacts concrets sur les entreprises 12 Passer à la facture électronique ne se résume pas à un changement de format de f,"Impacts concrets sur les entreprises 12 Passer à la facture électronique ne se résume pas à un changement de format de fichier. C’est un changement de processus profondément structurant. Voici quelques impacts majeurs à anticiper dans votre organisation : • Processus internes à adapter : La façon même dont vous gérez le cycle de facturation sera modifiée. En émission, il faudra intégrer un nouvel outil ou module pour générer les factures au bon format et les transmettre via la plateforme choisie"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,13,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=13,Impacts concrets sur les entreprises 13 Organisation et compétences : La réforme de la facture électronique est un proje,"Impacts concrets sur les entreprises 13 Organisation et compétences : La réforme de la facture électronique est un projet transverse qui mobilise plusieurs fonctions dans l’entreprise. Ce n’est pas qu’une affaire de DAF ou de comptables, il faut impliquer aussi la DSI (Direction des Systèmes d’Information) pour la partie intégration technique, le service Achats/ADV (administration des ventes) pour adapter les échanges avec les fournisseurs et clients, le service Juridique éventuellement pour les"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,14,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=14,3 2 1 3 - Risques commerciaux & stratégiques • Perte de confiance des clients/fournisseurs • Relations commerciales dégr,"3 2 1 3 - Risques commerciaux & stratégiques • Perte de confiance des clients/fournisseurs • Relations commerciales dégradées • Image de manque de professionnalisme • Litiges juridiques prolongés • Risque de perte de contrats clés 2- Risques financiers • Retards de paiement • Trésorerie fragilisée • Créances douteuses • Coûts cachés liés aux corrections d’erreurs • Sanctions fiscales (15 € par facture non conforme, 250 € par transmission manquante) • Non-déductibilité de la TVA 1- Risques opérat"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,15,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=15,Se mettre en conformité : guide pratique pour réussir la transition Passer à la facturation électronique est un projet d,"Se mettre en conformité : guide pratique pour réussir la transition Passer à la facturation électronique est un projet d’entreprise à part entière. Il s’agit à la fois d’un défi technologique (choisir et implémenter la bonne solution) et d’un défi organisationnel (adapter les processus et former les équipes). Le maître-mot : anticipation. Plus vous démarrerez tôt, plus la transition sera fluide et source de bénéfices. 15"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,16,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=16,Le capital social est de 40 000 €. Elle emploie entre 10 et 19 salariés. Vialum est un acteur spécialisé dans le secteur,"Le capital social est de 40 000 €. Elle emploie entre 10 et 19 salariés. Vialum est un acteur spécialisé dans le secteur du génie électrique extérieur. Ses activités se déclinent en trois axes principaux : Éclairage Public et Privé : Installation, rénovation et maintenance de réseaux d'éclairage (stades, rues, théâtres de verdure). Basse Tension (Réseaux Enedis) : Création de réseaux neufs pour le domaine public et privé. IRVE (Bornes de recharge) : Installation et accompagnement pour les infras"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,17,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=17,Le capital social est de 40 000 €. Elle emploie entre 10 et 19 salariés. Vialum est un acteur spécialisé dans le secteur,"Le capital social est de 40 000 €. Elle emploie entre 10 et 19 salariés. Vialum est un acteur spécialisé dans le secteur du génie électrique extérieur. Ses activités se déclinent en trois axes principaux : Éclairage Public et Privé : Installation, rénovation et maintenance de réseaux d'éclairage (stades, rues, théâtres de verdure). Basse Tension (Réseaux Enedis) : Création de réseaux neufs pour le domaine public et privé. IRVE (Bornes de recharge) : Installation et accompagnement pour les infras"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,18,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=18,➢ Dès le 1er septembre 2026 : OBLIGATION DE RÉCEPTION UNIQUEMENT. ✓ COMEXA doit être capable de recevoir des factures él,"➢ Dès le 1er septembre 2026 : OBLIGATION DE RÉCEPTION UNIQUEMENT. ✓ COMEXA doit être capable de recevoir des factures électroniques (format structuré comme le Factur-X) de la part de ses ""gros"" fournisseurs (Grandes Entreprises et ETI). ✓ L'action concrète : Choisir une plateforme (Portail Public de Facturation - PPF ou une Plateforme de Dématérialisation Partenaire - PDP) pour ""récupérer"" ces factures. ➢ Jusqu'au 1er septembre 2027 : LIBERTÉ D'ÉMISSION. ✓ COMEXA continue d'émettre ses factures "
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,19,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=19,"➢ Après avoir vu la théorie et le calendrier, passons au concret pour COMEXA. Comment vos opérations quotidiennes vont-e","➢ Après avoir vu la théorie et le calendrier, passons au concret pour COMEXA. Comment vos opérations quotidiennes vont-elles être impactées et comment en tirer profit ? 19"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,20,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=20,"MP avril 2026 1. Organisation de votre projet ➢ Qui va piloter le projet, décider, négocier ? ( le projet ne doit pas êt","MP avril 2026 1. Organisation de votre projet ➢ Qui va piloter le projet, décider, négocier ? ( le projet ne doit pas être porté par une personne isolé - Dirigeant, Comptable, Chargés d'affaires ?) ➢ Existe-t-il une fonction de ""Credit Manager"" ou une personne dédiée spécifiquement au recouvrement ? • Argument : La réforme va automatiser le suivi des paiements (statuts). ➢ Quel est votre volume mensuel de factures émises (Ventes) et reçues (Achats) ? 2. Typologie Clients & Flux de Vente (E-invoi"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,21,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=21,MP avril 2026 3. Gestion des Achats & Fournisseurs ➢ Fournisseurs Étrangers : Achetez-vous du matériel ou des services à,"MP avril 2026 3. Gestion des Achats & Fournisseurs ➢ Fournisseurs Étrangers : Achetez-vous du matériel ou des services à l'étranger (UE ou hors UE) ? • Enjeu : Obligation de E-reporting sur les achats (auto-déclaration). oui ➢ Plateformes en ligne : Achetez-vous sur Amazon, des sites de composants électriques ou des abonnements logiciels (SaaS) ? - ? • Point critique : Comment récupérez-vous ces factures aujourd'hui ? (Saisie manuelle vs automatisation). ➢ Sous-traitance : Avez-vous recours à la"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,22,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=22,MP avril 2026 C'est le point le plus critique. La facture électronique interdit l'archivage papier comme preuve légale. ,"MP avril 2026 C'est le point le plus critique. La facture électronique interdit l'archivage papier comme preuve légale. Vous allez devoir mettre en place un coffre-fort numérique, ou utiliser le module de GED intégré à vos outils ou voir avec le partenaire plate forme s’il assure l’archivage, ou vous avez déjà vu le sujet avec votre partenaire O.D. ? (comparaison des coûts) Votre outil comptable L'archivage Papier (Alerte majeure) : 22"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,23,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=23,"MP avril 2026 ➢ Sécurité des paiements : Avec la FE, on sait exactement quand la facture est reçue et acceptée. Moins de","MP avril 2026 ➢ Sécurité des paiements : Avec la FE, on sait exactement quand la facture est reçue et acceptée. Moins de litiges sur les délais. ➢ Centralisation dans vos outils : Puisque vous utilisez ou allez utiliser Dynamics 365 , vous avez déjà fait 50 % du chemin. Il suffit ""d'activer"" les bonnes fonctions et de voir avec votre éditeur vos cas d’usage, son avis sur les plates formes avec qui il a déjà collaboré au développement des connecteurs. ➢ Fin du papier : Gain de place, de temps de "
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,24,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=24,MP avril 2026 Votre base tiers : sa qualité des données ? Les mentions obligatoires à faire figurer sur la facture et no,MP avril 2026 Votre base tiers : sa qualité des données ? Les mentions obligatoires à faire figurer sur la facture et nous verrons d’autres points à vérifier pour éviter des rejets de factures 24
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,25,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=25,25MP janvier 2026 Des clients avec des obligations différentes : ➢ Secteur Public (B2G) : Communes et collectivités pas ,"25MP janvier 2026 Des clients avec des obligations différentes : ➢ Secteur Public (B2G) : Communes et collectivités pas concerné ➢ Secteur Privé (B2B) : Ce sont ces clients qui basculeront dans le flux de la réforme 2026/2027. ➢ Quelques particuliers et peut être des Associations? Profil des clients non-entreprises : ""Facturez-vous des associations, ou des collectivités qui ne seraient pas assujettis à la TVA ?"" Enjeu : Pour ces clients, COMEXA devra faire du e-reporting (transmission des donnée"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,26,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=26,26MP avril 2026 Quel est le volume de vos factures : Combien de factures émettez vous et recevez-vous par mois environ ?,"26MP avril 2026 Quel est le volume de vos factures : Combien de factures émettez vous et recevez-vous par mois environ ? Répartition des clients : part par typologie de clients ? Et en nombre de factures? Vision : e-invocing - e-reporting) ? Sous-traitance : Faites-vous appel à des sous-traitants ? Si oui, comment gérez vous les situations de ""paiement direct"" ou d'auto-liquidation de la TVA, qui sont des points complexes de la réforme ? Maturité Numérique et Choix de Plateforme ➢ Outils actuels"
docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf,27,/docs_specific/cegos_comexa_2026/comexa_points_plus_2026-04-24.pdf#page=27,"27MP avril 2026 ➢ Avez-vous des ""factures complexes« que vous aborderez spécifiquement, car la plateforme que vous chois","27MP avril 2026 ➢ Avez-vous des ""factures complexes« que vous aborderez spécifiquement, car la plateforme que vous choisirez devra savoir gérer ces mentions particulières. ➢ …………; ➢ International (Clients et Fournisseurs étrangers) Ventes à l'export / Livraisons intracommunautaires : Avez-vous des clients basés hors de France (UE ou hors UE) ? Enjeu : Ces factures sortent du cadre du e-invoicing mais entrent dans celui du e-reporting international. Achats à l'étranger (Fournisseurs) : Avez-vous "
